municipality_of_production,municipality_of_production_id,state_of_production,state_of_production_id,volume_tons,volume_pct,fob_usd,fob_pct,deforestation_exposure_ha,deforestation_exposure_pct,gross_emissions_tons_co2,gross_emissions_pct
EMILIANOPOLIS,3515129,SAO PAULO,35,2624.0,2.1543918697723205E-5,0.0,0.0,0.0,0.0,0.0,0.0
AGUAS FRIAS,4200556,SANTA CATARINA,42,2620.4636945265383,2.151488444558503E-5,555302.0735186511,1.6355826214957668E-5,2.1366775875188257,5.129113607108448E-6,954.9508599792432,1.520824082737738E-5
ABDON BATISTA,4200051,SANTA CATARINA,42,2617.3966579030944,2.1489703047849352E-5,911816.9085831414,2.6856587806609192E-5,0.0,0.0,0.0,0.0
URUANA,5221700,GOIAS,52,2608.4386051605957,2.1416154435054266E-5,868355.6700044379,2.5576483698991065E-5,0.0,0.0,0.0,0.0
THEOBROMA,1101609,RONDONIA,11,2603.0,2.1371501665462463E-5,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ADELIA,3545605,SAO PAULO,35,2595.8167533859028,2.1312524805310095E-5,886189.3439753279,2.610175541352626E-5,0.0,0.0,0.0,0.0
CAMPESTRE,3111002,MINAS GERAIS,31,2590.354284419601,2.1267676105882182E-5,886639.5232566749,2.611501496079326E-5,0.0,0.0,0.0,0.0
PETROLANDIA,4212700,SANTA CATARINA,42,2566.9804578028493,2.107576916217564E-5,877359.1892052524,2.5841672687820962E-5,1.2901083839896976,3.096916682993918E-6,576.591488558653,9.182610943150107E-6
TIGRINHOS,4217956,SANTA CATARINA,42,2563.2677182955313,2.1045286327537115E-5,125022.53997377728,3.6824046483504057E-6,0.4020251016327455,9.650648423649944E-7,179.67812213692247,2.8614960909387938E-6
NEROPOLIS,5214507,GOIAS,52,2548.0577177314876,2.0920407129540133E-5,885321.6128437243,2.607619732493515E-5,0.4943205817984873,1.1866209657398987E-6,117.41323740049964,1.8698855255731633E-6
BENTO DE ABREU,3506201,SAO PAULO,35,2532.5397848104612,2.079299970377515E-5,862415.6525643149,2.540152686450842E-5,0.0,0.0,0.0,0.0
LIMEIRA,3526902,SAO PAULO,35,2524.8834108376404,2.0730138309571715E-5,871822.1494071083,2.5678585127009416E-5,0.0,0.0,0.0,0.0
RIO NEGRO,5007307,MATO GROSSO DO SUL,50,2520.695346144124,2.0695752895982566E-5,135554.49820157865,3.992612167269975E-6,0.28017394866334433,6.725600628006783E-7,63.74175814093139,1.0151307770839623E-6
LAGOA BONITA DO SUL,4311239,RIO GRANDE DO SUL,43,2520.0,2.069004387128905E-5,0.0,0.0,1.1078673389221978,2.6594454287955625E-6,495.1420252763544,7.885472938703728E-6
ARATIBA,4300901,RIO GRANDE DO SUL,43,2520.0,2.069004387128905E-5,0.0,0.0,11.521788379231724,2.765815577387421E-5,5149.462785362431,8.200869118345168E-5
ARAGUAPAZ,5202155,GOIAS,52,2514.6255179778727,2.064591757413696E-5,837275.9851314821,2.466106495874276E-5,0.0,0.0,0.0,0.0
SABINO,3544608,SAO PAULO,35,2509.5608262330898,2.0604334758901204E-5,853028.6861836752,2.5125043850795642E-5,0.0,0.0,0.0,0.0
MOCOCA,3530508,SAO PAULO,35,2506.0119110517076,2.0575196976838393E-5,859744.0834921808,2.5322838666590838E-5,0.0,0.0,0.0,0.0
BELMONTE,4202156,SANTA CATARINA,42,2502.390255312032,2.0545461970433395E-5,812445.8940936126,2.3929721293224588E-5,0.0,0.0,0.0,0.0
PONTAL,3540200,SAO PAULO,35,2497.7773813927424,2.050758873084497E-5,864529.197501392,2.5463779060811766E-5,0.0,0.0,0.0,0.0
MONSENHOR PAULO,3142601,MINAS GERAIS,31,2460.8365701986204,2.020429230058807E-5,842307.5470938412,2.4809264212753604E-5,0.0,0.0,0.0,0.0
SANTA INES,4123600,PARANA,41,2460.105337031909,2.0198288631421642E-5,851490.1722775552,2.507972857596091E-5,0.0,0.0,0.0,0.0
VIDAL RAMOS,4219200,SANTA CATARINA,42,2459.7155496225573,2.0195088346262928E-5,838942.2412528704,2.471014274334088E-5,0.0,0.0,0.0,0.0
PLANALTO,3539608,SAO PAULO,35,2450.751160369524,2.0121487708594446E-5,834563.8532193946,2.458118202593636E-5,0.0,0.0,0.0,0.0
ATIBAIA,3504107,SAO PAULO,35,2432.0391453438942,1.9967855799149805E-5,867401.9075657564,2.5548391650642344E-5,0.0,0.0,0.0,0.0
TIMBURI,3554607,SAO PAULO,35,2431.7697275899463,1.9965643789170085E-5,830380.6707795202,2.445797087965248E-5,0.0,0.0,0.0,0.0
BARRA DO QUARAI,4301875,RIO GRANDE DO SUL,43,2423.2584214437425,1.9895763115532416E-5,786754.3244505824,2.317300370056685E-5,0.0,0.0,0.0,0.0
IPORA DO OESTE,4207650,SANTA CATARINA,42,2415.958573310752,1.983582891786364E-5,841642.3513530392,2.4789671586587902E-5,0.0,0.0,0.0,0.0
CIDADE GAUCHA,4105607,PARANA,41,2402.387666777029,1.9724407230738286E-5,230455.88870066524,6.787830706119463E-6,0.0,0.0,0.0,0.0
PORTO XAVIER,4315107,RIO GRANDE DO SUL,43,2401.4324036561034,1.9716564200626945E-5,628591.7467610347,1.8514494831676237E-5,1.9373538699203827,4.6506352451292765E-6,155.28433834986782,2.4730085215024305E-6
VANINI,4322558,RIO GRANDE DO SUL,43,2399.9999852715505,1.970480356601645E-5,0.0,0.0,6.183430978640604,1.484338121784225E-5,2763.57685650274,4.401183782333444E-5
VISTA ALEGRE,4323507,RIO GRANDE DO SUL,43,2399.2022402045613,1.9698253811875932E-5,835804.9832162905,2.4617738177097066E-5,0.0,0.0,0.0,0.0
DOURADINA,4107256,PARANA,41,2390.509549811173,1.9626883912828817E-5,229316.44645355732,6.754269658422327E-6,0.0,0.0,0.0,0.0
SAO MIGUEL D OESTE,4217204,SANTA CATARINA,42,2387.4538427457737,1.960179553455861E-5,116447.27601403743,3.4298294577263716E-6,0.0,0.0,0.0,0.0
PARDINHO,3536109,SAO PAULO,35,2387.3239683965485,1.9600729222660502E-5,815011.7140011378,2.4005294763066767E-5,0.0,0.0,0.0,0.0
CRICIUMA,4204608,SANTA CATARINA,42,2387.181463887691,1.959955921292236E-5,810813.8715124844,2.38816518207901E-5,0.0,0.0,0.0,0.0
PIEDADE DO RIO GRANDE,3150307,MINAS GERAIS,31,2380.2141944383866,1.954235559761712E-5,892369.0316119932,2.628377147625689E-5,0.0,0.0,0.0,0.0
ESTRELA,4307807,RIO GRANDE DO SUL,43,2378.637649574237,1.952941163634557E-5,828640.9405030078,2.4406728992721945E-5,0.0,0.0,0.0,0.0
GUAPO,5209200,GOIAS,52,2365.456011457003,1.9421185973273737E-5,0.0,0.0,2.417044411600716,5.802136669071714E-6,537.4798049346617,8.559730825810058E-6
FAGUNDES VARELA,4307864,RIO GRANDE DO SUL,43,2353.0,1.9318917948072674E-5,0.0,0.0,3.6837905110043927,8.842971979535091E-6,1646.4060544352135,2.6220134275859142E-5
VILA FLORES,4323309,RIO GRANDE DO SUL,43,2352.0,1.9310707613203116E-5,0.0,0.0,15.120761056671915,3.6297521787398873E-5,6757.960985296407,1.076251171381135E-4
SAO GONCALO DO GURGUEIA,2209757,PIAUI,22,2348.5944777707414,1.9282747135295176E-5,811681.4108661043,2.390720426076666E-5,190.65662438976008,4.5767292742488543E-4,28912.009198076274,4.6044337684271133E-4
AGROLANDIA,4200200,SANTA CATARINA,42,2342.586237735768,1.923341747263135E-5,798992.6107170194,2.3533469279372265E-5,5.0213945504553275,1.205390240710507E-5,2244.224899565081,3.574080528512685E-5
LAVINIA,3526506,SAO PAULO,35,2339.693375658811,1.9209666106248086E-5,796721.7203290774,2.3466582641793107E-5,0.0,0.0,0.0,0.0
PETROLINA DE GOIAS,5216809,GOIAS,52,2319.999994077245,1.904797684874942E-5,806083.0499485338,2.374231055223755E-5,0.0,0.0,0.0,0.0
MANFRINOPOLIS,4114351,PARANA,41,2315.586548004109,1.9011740978560232E-5,751796.7188973711,2.2143364971331746E-5,0.0,0.0,0.0,0.0
DESCALVADO,3513702,SAO PAULO,35,2310.2144410264573,1.8967634181318618E-5,797675.7938942737,2.3494683854039184E-5,0.0,0.0,0.0,0.0
VISTA ALEGRE DO PRATA,4323606,RIO GRANDE DO SUL,43,2310.0,1.896587354868163E-5,0.0,0.0,12.503347150144172,3.0014396358542823E-5,5588.153401295203,8.899513709959143E-5
TUPA,3555000,SAO PAULO,35,2295.0,1.8842718525638243E-5,0.0,0.0,0.009764968203268996,2.3440893271375248E-8,4.364282584257464,6.950416336769318E-8
ANCHIETA,4200804,SANTA CATARINA,42,2293.7959838080524,1.8832833149513984E-5,111879.14474576479,3.295280057113568E-6,0.930033752281503,2.2325543178634364E-6,415.6623988283958,6.619705923302726E-6
RIO DO CAMPO,4214508,SANTA CATARINA,42,2291.328178972745,1.881257164542339E-5,778256.9946203085,2.292272397602974E-5,5.838692904876358,1.4015834396851894E-5,2609.502174420705,4.1558093899216586E-5
MUTUNOPOLIS,5214101,GOIAS,52,2289.587049932239,1.8798276392949725E-5,791288.2639295598,2.330654601874586E-5,4.44855625761355,1.0678798975660645E-5,631.4353109257031,1.0056036051610802E-5
NEVES PAULISTA,3532504,SAO PAULO,35,2286.9405523077635,1.8776547761221287E-5,779986.5551827906,2.2973666324955168E-5,0.0,0.0,0.0,0.0
UBARANA,3555356,SAO PAULO,35,2286.9405523077635,1.8776547761221287E-5,779986.5551827905,2.2973666324955165E-5,0.0,0.0,0.0,0.0
ITATIBA DO SUL,4310702,RIO GRANDE DO SUL,43,2262.0,1.8571777474942793E-5,0.0,0.0,0.0,0.0,0.0,0.0
COQUEIRAL,3118700,MINAS GERAIS,31,2257.243791199236,1.8532727407978976E-5,773878.9225282986,2.27937725643418E-5,0.0,0.0,0.0,0.0
BURITAMA,3508108,SAO PAULO,35,2254.3870624946835,1.8509272708683118E-5,767672.874319537,2.2610980079269717E-5,0.0,0.0,0.0,0.0
ELIAS FAUSTO,3514908,SAO PAULO,35,2253.7924807120958,1.850439099314073E-5,769425.2213040772,2.2662593577785642E-5,0.0,0.0,0.0,0.0
URUGUAIANA,4322400,RIO GRANDE DO SUL,43,2252.7557831074637,1.8495879358648234E-5,230647.29035287828,6.793468236231706E-6,15.15132655144139,3.637089453022441E-5,1313.8386451565873,2.0923772480073898E-5
SAO DOMINGOS DO SUL,4318051,RIO GRANDE DO SUL,43,2243.9999991689715,1.8423991440467704E-5,0.0,0.0,20.752314624069797,4.9816116357037516E-5,9274.88583798358,1.4770885433157483E-4
OCAUCU,3533700,SAO PAULO,35,2240.0,1.8391150107812492E-5,0.0,0.0,0.0,0.0,0.0,0.0
ITAPIRANGA,4208401,SANTA CATARINA,42,2222.6135400116964,1.8248401449112328E-5,721611.3637375903,2.1254287752329485E-5,0.0,0.0,0.0,0.0
NOVA RESENDE,3145109,MINAS GERAIS,31,2217.8058633853993,1.8208928814065877E-5,765768.7621385027,2.2554896499877618E-5,0.0,0.0,0.0,0.0
PIRAJUI,3538907,SAO PAULO,35,2210.342056460553,1.8147648459811155E-5,753740.0188689261,2.2200602785008337E-5,0.0,0.0,0.0,0.0
APARECIDA DO RIO DOCE,5201454,GOIAS,52,2208.5114384509,1.813261847293366E-5,893497.770217273,2.6317017259679036E-5,0.07202055211788397,1.7288597775215215E-7,9.070194220780223,1.444490013483107E-7
ALPESTRE,4300505,RIO GRANDE DO SUL,43,2206.5706221858663,1.8116683721477442E-5,768698.3160220673,2.2641183363355948E-5,0.0,0.0,0.0,0.0
ISRAELANDIA,5210307,GOIAS,52,2196.046694986608,1.803027875502867E-5,0.0,0.0,0.46961882523149046,1.1273241787714963E-6,59.143311587117665,9.418973935109659E-7
VERANOPOLIS,4322806,RIO GRANDE DO SUL,43,2183.8618223101985,1.7930236870012407E-5,709029.9233052583,2.0883714936094263E-5,22.464165769205827,5.392543029993206E-5,10039.967913423148,1.5989330585010382E-4
ITAPURA,3523008,SAO PAULO,35,2168.341878357869,1.7802812933006993E-5,739282.7908543226,2.1774780660018686E-5,0.0,0.0,0.0,0.0
IBITINGA,3519600,SAO PAULO,35,2167.221073284579,1.779361074803178E-5,739870.4930455653,2.1792090796905456E-5,0.15878305777718338,3.8116014647252554E-7,70.96532413696167,1.1301709701494678E-6
SAO CARLOS,4216008,SANTA CATARINA,42,2163.989477561035,1.776707826497845E-5,105547.87509324658,3.108799308895823E-6,0.0,0.0,0.0,0.0
CERRO BRANCO,4305132,RIO GRANDE DO SUL,43,2160.0,1.7734323318247758E-5,0.0,0.0,0.0,0.0,0.0,0.0
SAO VALENTIM DO SUL,4319711,RIO GRANDE DO SUL,43,2159.99999920008,1.7734323311680146E-5,0.0,0.0,6.3827811846932025,1.5321923165591888E-5,2852.6729615112686,4.543075378910514E-5
PLACAS,1505650,PARA,15,2147.1958390957093,1.7629196869499815E-5,742077.4274055673,2.185709367836651E-5,0.0,0.0,0.0,0.0
FLOR DO SERTAO,4205357,SANTA CATARINA,42,2130.0,1.7488013272160985E-5,742023.5711762713,2.18555074009709E-5,0.0,0.0,0.0,0.0
GALIA,3516606,SAO PAULO,35,2125.0,1.744696159781319E-5,0.0,0.0,0.0,0.0,0.0,0.0
REGENTE FEIJO,3542404,SAO PAULO,35,2124.0,1.743875126294363E-5,0.0,0.0,0.0,0.0,0.0,0.0
BANDEIRANTE,4202081,SANTA CATARINA,42,2105.196429942636,1.7284367656029453E-5,733382.8042129443,2.1601002889722436E-5,0.0,0.0,0.0,0.0
GARCA,3516705,SAO PAULO,35,2100.0,1.724170322607421E-5,0.0,0.0,0.0,0.0,0.0,0.0
BORACEIA,3507308,SAO PAULO,35,2095.0,1.7200651551726415E-5,0.0,0.0,0.0,0.0,0.0,0.0
TAMBAU,3553302,SAO PAULO,35,2077.8713199351523,1.7060019352520474E-5,710914.6186796704,2.0939226614299775E-5,0.9277559812117,2.22708650809361E-6,414.6443886921673,6.603493420685774E-6
NAZARENO,3144508,MINAS GERAIS,31,2063.4716630921725,1.694179334783287E-5,704451.3435095628,2.07488577853273E-5,0.0,0.0,0.0,0.0
BARRA DO BUGRES,5101704,MATO GROSSO,51,2046.8064798706027,1.6804966612921222E-5,950036.3731973852,2.7982301091449466E-5,6.423732069564725,1.5420226129990724E-5,587.9629241713045,9.363708776135963E-6
SANTA RITA DO PARDO,5007554,MATO GROSSO DO SUL,50,2039.0,1.6740872799031103E-5,0.0,0.0,0.0,0.0,0.0,0.0
TURVOLANDIA,3169802,MINAS GERAIS,31,2032.988708103282,1.6691518079560382E-5,701954.6986269609,2.0675321791554484E-5,0.0,0.0,0.0,0.0
PALMINOPOLIS,5215900,GOIAS,52,2032.9117976447455,1.6690886618940823E-5,0.0,0.0,0.0,0.0,0.0,0.0
PITANGUEIRAS,3539509,SAO PAULO,35,2030.8875257883547,1.667426666913283E-5,0.0,0.0,0.5253884424574192,1.2611996423639746E-6,70.49950821586233,1.1227525353313042E-6
MIRASSOL,3530300,SAO PAULO,35,2020.1308212051918,1.658595052241214E-5,688988.1237447984,2.0293405253710398E-5,0.0,0.0,0.0,0.0
RIBEIRAO DOS INDIOS,3543238,SAO PAULO,35,2019.0,1.657666610163992E-5,0.0,0.0,0.0,0.0,0.0,0.0
ESTRELA DO NORTE,3515301,SAO PAULO,35,2008.0,1.648635241807477E-5,0.0,0.0,0.0,0.0,0.0,0.0
SAO MIGUEL DO ARAGUAIA,5220207,GOIAS,52,2006.65786408868,1.6475333032802372E-5,693507.0748335699,2.042650610495251E-5,0.0,0.0,0.0,0.0
PAINS,3146503,MINAS GERAIS,31,2006.069197523701,1.647049988317738E-5,687570.9068442367,2.0251662651908805E-5,0.0,0.0,0.0,0.0
SENTINELA DO SUL,4320354,RIO GRANDE DO SUL,43,2000.0000000000005,1.64206697391183E-5,696735.7475833534,2.052160319339991E-5,0.0,0.0,0.0,0.0
COLINA,3512001,SAO PAULO,35,1997.9906614880479,1.6404172397068867E-5,679362.058064052,2.000987982689103E-5,0.0,0.0,0.0,0.0
CAPELA DO ALTO,3510302,SAO PAULO,35,1991.8757283828913,1.6353966748570578E-5,680009.1118579799,2.0028938101494894E-5,0.0,0.0,0.0,0.0
CAMBUQUIRA,3110707,MINAS GERAIS,31,1960.910987870227,1.60997358598126E-5,672442.5007272467,1.9806071696717678E-5,0.0,0.0,0.0,0.0
MARIA HELENA,4114708,PARANA,41,1947.6427374430339,1.5990799080672173E-5,664288.0976871756,1.9565892512503546E-5,0.0,0.0,0.0,0.0
NOVA EUROPA,3532900,SAO PAULO,35,1947.2643864342087,1.5987692692191483E-5,664779.1863234465,1.958035700088568E-5,0.0,0.0,0.0,0.0
NOVA CASTILHO,3532868,SAO PAULO,35,1945.7507384626733,1.5975265135470547E-5,662574.8022400766,1.951542923508398E-5,0.0,0.0,0.0,0.0
DOUTOR ULYSSES,4128633,PARANA,41,1945.2162553800722,1.597087685038028E-5,673277.0745536557,1.9830653172493202E-5,0.4655788351367028,1.1176261465139382E-6,208.08235720683356,3.313852820027488E-6
MARZAGAO,5212907,GOIAS,52,1940.8565128892758,1.5935081904585794E-5,0.0,0.0,3.23778219343562,7.772325035003793E-6,514.5917250715744,8.195222613689442E-6
HOLAMBRA,3519055,SAO PAULO,35,1940.5801304622241,1.5932812712307638E-5,670047.6668711898,1.9735534437392914E-5,0.0,0.0,0.0,0.0
CORREGO FUNDO,3119955,MINAS GERAIS,31,1939.6560413925667,1.5925225631596453E-5,666397.9207648472,1.9628035085435146E-5,0.0,0.0,0.0,0.0
ARAGUAINHA,5101209,MATO GROSSO,51,1927.1768217032563,1.5822767059036418E-5,0.0,0.0,0.0,0.0,0.0,0.0
PROFESSOR JAMIL,5218391,GOIAS,52,1911.8911236756926,1.569726635951516E-5,0.0,0.0,0.9293869671424057,2.2310017043679805E-6,117.04603825371477,1.8640376298437084E-6
SANDOLANDIA,1718840,TOCANTINS,17,1911.4766746979208,1.5693863594621308E-5,660612.165634117,1.9457621881607367E-5,0.0,0.0,0.0,0.0
RUROPOLIS,1506195,PARA,15,1910.995163522864,1.5689910226630656E-5,655364.006572562,1.9303042992651778E-5,0.0,0.0,0.0,0.0
SUZANAPOLIS,3552551,SAO PAULO,35,1905.4938266324116,1.5644742408529782E-5,648866.3580557993,1.9111661733668455E-5,0.0,0.0,0.0,0.0
UBIRAJARA,3555505,SAO PAULO,35,1890.0,1.5517532903466788E-5,0.0,0.0,0.0,0.0,0.0,0.0
MARILIA,3529005,SAO PAULO,35,1889.9999999999998,1.5517532903466788E-5,0.0,0.0,0.0,0.0,0.0,0.0
GAVIAO PEIXOTO,3516853,SAO PAULO,35,1889.548427298058,1.5513825340365894E-5,645075.4580471506,1.900000484510894E-5,0.0,0.0,0.0,0.0
GUAXUPE,3128709,MINAS GERAIS,31,1886.6751268382739,1.5490234581410207E-5,651435.2316803236,1.9187325147465336E-5,0.0,0.0,0.0,0.0
ENGENHEIRO COELHO,3515152,SAO PAULO,35,1883.2175359631603,1.5461846602483592E-5,643070.5811487474,1.8940953349181894E-5,0.0,0.0,0.0,0.0
LAJEADO NOVO,2105989,MARANHAO,21,1879.8743066726438,1.5434397570462735E-5,648809.5068117422,1.9109987241329522E-5,0.0,0.0,0.0,0.0
CARANDAI,3113206,MINAS GERAIS,31,1862.5082281655566,1.5291816250548495E-5,669392.2563357716,1.9716230023943082E-5,0.0,0.0,0.0,0.0
ITAUCU,5211404,GOIAS,52,1862.424192526171,1.529112628980816E-5,647098.5246732921,1.9059592099931857E-5,1.7115928479353153,4.108693898160326E-6,270.1244283913661,4.30191492829573E-6
PALMELO,5215801,GOIAS,52,1850.0,1.5189119508684424E-5,0.0,0.0,0.0,0.0,0.0,0.0
AGUAS DE CHAPECO,4200507,SANTA CATARINA,42,1848.3905870265603,1.5175905689229071E-5,82734.74046414932,2.4368629283099595E-6,0.0,0.0,0.0,0.0
PIMENTA BUENO,1100189,RONDONIA,11,1840.0,1.5107016159988832E-5,0.0,0.0,0.0,0.0,0.0,0.0
PARAISO DO TOCANTINS,1716109,TOCANTINS,17,1839.6841235355575,1.5104422708438348E-5,635800.4411032583,1.872681918182869E-5,6.962389081656498,1.6713277092112053E-5,1072.022281047053,1.70726826957697E-5
PINDAMONHANGABA,3538006,SAO PAULO,35,1826.4963038457206,1.499614629258542E-5,624738.0709988752,1.840098895071439E-5,0.0,0.0,0.0,0.0
CHAPADAO DO LAGEADO,4204194,SANTA CATARINA,42,1818.663554474849,1.4931836797301236E-5,639518.486913267,1.883633022820823E-5,0.0,0.0,0.0,0.0
ITAPACI,5210901,GOIAS,52,1812.5865393411311,1.4881942468046033E-5,604500.1860999642,1.780490378527013E-5,0.0,0.0,0.0,0.0
TOROPI,4321493,RIO GRANDE DO SUL,43,1806.9111179583012,1.4835345357967143E-5,184999.70409162258,5.4489676056279715E-6,87.06641551545349,2.0900370704081994E-4,4450.693330995283,7.088031317972732E-5
AMAPORA,4100905,PARANA,41,1802.1532509415947,1.4796281676495153E-5,135999.05754500622,4.0057061853010325E-6,0.0,0.0,0.0,0.0
MALHADA,2920205,BAHIA,29,1798.1046625941253,1.4763041410413433E-5,626401.8981628158,1.844999519297944E-5,0.0,0.0,0.0,0.0
SOCORRO,3552106,SAO PAULO,35,1794.5796581430563,1.473409994345347E-5,616554.7536844881,1.8159958127602448E-5,0.0,0.0,0.0,0.0
TAPIRATIBA,3553609,SAO PAULO,35,1794.5796581430563,1.473409994345347E-5,616554.7536844881,1.8159958127602448E-5,0.0,0.0,0.0,0.0
MOTUCA,3532058,SAO PAULO,35,1784.9923542313581,1.4655384967842194E-5,609380.9207964926,1.7948660584145207E-5,0.0,0.0,0.0,0.0
TEODORO SAMPAIO,3554300,SAO PAULO,35,1781.5992436599013,1.4627526393801092E-5,126745.45595427207,3.7331512882492746E-6,0.5137967272622808,1.2333736266447983E-6,229.63250488502214,3.6570535536888653E-6
CALDAS,3110301,MINAS GERAIS,31,1774.775853133006,1.4571504072629504E-5,612775.6445434934,1.804864852638701E-5,0.0,0.0,0.0,0.0
CRISTAIS PAULISTA,3513207,SAO PAULO,35,1774.174218751168,1.4566564452885573E-5,605687.7030946956,1.7839880823029172E-5,0.0,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,3546207,SAO PAULO,35,1769.4069187536388,1.452742332348221E-5,675241.4846564211,1.9888512762413604E-5,0.0,0.0,0.0,0.0
DEZESSEIS DE NOVEMBRO,4306353,RIO GRANDE DO SUL,43,1744.5819065679766,1.4323601660297037E-5,178618.1585087366,5.261006033874525E-6,4.4482840439712295,1.0678145524384223E-5,247.94356584901988,3.948669632186684E-6
CONCEICAO DA APARECIDA,3117108,MINAS GERAIS,31,1742.26947432219,1.4304615817195962E-5,601528.4248216301,1.7717373748307036E-5,0.0,0.0,0.0,0.0
DOURADOQUARA,3123502,MINAS GERAIS,31,1741.8190181784785,1.4300917421412041E-5,0.0,0.0,3.9720626250823696,9.53497176064584E-6,660.4458411643043,1.0518048442916623E-5
MONTE ALTO,3531308,SAO PAULO,35,1730.5445022572687,1.4208349870206733E-5,590792.895983552,1.7401170275684172E-5,0.0,0.0,0.0,0.0
CAFELANDIA,3508801,SAO PAULO,35,1725.2962212969517,1.4165259726032997E-5,587504.7507547478,1.730432148923703E-5,0.0,0.0,0.0,0.0
PINHAL,4314456,RIO GRANDE DO SUL,43,1723.7525448397712,1.4152585625389292E-5,600500.0089888229,1.7687082864407534E-5,0.08371897095757339,2.009681365218248E-7,37.416736984333305,5.958869412869555E-7
GLORINHA,4309050,RIO GRANDE DO SUL,43,1723.752544839771,1.415258562538929E-5,600500.0089888228,1.768708286440753E-5,27.355595923113675,6.56673520138969E-5,2192.627624225209,3.4919083642379354E-5
GOIANAPOLIS,5208400,GOIAS,52,1715.9999956192037,1.4088934600195693E-5,596223.4972895188,1.756112280501708E-5,0.0,0.0,0.0,0.0
JARDINOPOLIS,4208955,SANTA CATARINA,42,1707.4041737670793,1.4018360024310677E-5,594804.7617182719,1.7519335472401414E-5,0.0,0.0,0.0,0.0
MUCUM,4312609,RIO GRANDE DO SUL,43,1697.9999895796218,1.3941148522956638E-5,0.0,0.0,48.66527237564317,1.1682142041158608E-4,21750.096494534893,3.4638505432077737E-4
CLEMENTINA,3511904,SAO PAULO,35,1696.541284275336,1.392917206393245E-5,577713.0049088353,1.701591613108308E-5,0.0,0.0,0.0,0.0
AGRICOLANDIA,2200103,PIAUI,22,1692.5488,1.3896392431070492E-5,0.0,0.0,0.13193715303692627,3.167163126893078E-7,20.007530262223906,3.1863350392244883E-7
CAREACU,3113602,MINAS GERAIS,31,1688.523372286544,1.3863342321549814E-5,582972.2780405,1.717082237303792E-5,0.0,0.0,0.0,0.0
VARGEM GRANDE DO SUL,3556404,SAO PAULO,35,1682.2660656941682,1.3811967739044909E-5,578034.6667921667,1.7025390336411374E-5,0.0,0.0,0.0,0.0
ESTREITO,2104057,MARANHAO,21,1677.378528264975,1.377183942006373E-5,579707.1326127537,1.707465102103055E-5,0.0,0.0,0.0,0.0
MONTE CASTELO,3531605,SAO PAULO,35,1674.0,1.3744100571642014E-5,0.0,0.0,0.0,0.0,0.0,0.0
RIBEIRAO BRANCO,3543006,SAO PAULO,35,1672.8138877564065,1.3734362192929228E-5,578993.3317215168,1.705362678235776E-5,0.0,0.0,0.0,0.0
PIRAPOZINHO,3539202,SAO PAULO,35,1665.0,1.3670207557815981E-5,0.0,0.0,0.0,0.0,0.0,0.0
TRIUNFO,4322004,RIO GRANDE DO SUL,43,1653.269982380726,1.3573900185135914E-5,575946.1485655764,1.696387527498826E-5,0.0,0.0,0.0,0.0
AURORA,4201901,SANTA CATARINA,42,1641.4705765971898,1.3477023112391268E-5,557530.7672744285,1.6421469996053026E-5,0.0,0.0,0.0,0.0
OURO,4211801,SANTA CATARINA,42,1631.5969384870468,1.3395957237126153E-5,0.0,0.0,0.9274561369985543,2.226366729385469E-6,414.51037853973537,6.601359218019532E-6
SANTO ANTONIO DA ALEGRIA,3547908,SAO PAULO,35,1622.7203220285073,1.3323077243492902E-5,553982.6552695388,1.6316964167404733E-5,0.1639648172804574,3.9359900637926014E-7,24.86434615396479,3.9598159462675424E-7
ALTAIR,3500907,SAO PAULO,35,1622.3854708661893,1.332032800331881E-5,553868.33998458,1.631359713345391E-5,0.5476930284375509,1.314741999956849E-6,73.49246012626762,1.1704173266266301E-6
VARGEM BONITA,3170602,MINAS GERAIS,31,1620.8467185942116,1.3307694331884578E-5,526778.7015730849,1.5515700926661567E-5,0.0,0.0,0.0,0.0
CELSO RAMOS,4204152,SANTA CATARINA,42,1620.0,1.330074248868582E-5,0.0,0.0,0.0,0.0,0.0,0.0
VITOR MEIRELES,4219358,SANTA CATARINA,42,1617.4081263337025,1.3279462337945925E-5,549357.8785555118,1.618074633602099E-5,0.3659331151910997,8.784257069864153E-7,163.54743695908434,2.604603977243539E-6
SAO ROQUE,3550605,SAO PAULO,35,1611.2891485100406,1.3229223480954254E-5,550080.1516941285,1.6202020115641678E-5,0.0,0.0,0.0,0.0
SANTANA DA PONTE PENSA,3547205,SAO PAULO,35,1607.4009795083266,1.3197300311420743E-5,547358.5927865066,1.612185952080583E-5,0.0,0.0,0.0,0.0
VALE DO ANARI,1101757,RONDONIA,11,1607.0,1.319400813538155E-5,0.0,0.0,0.0,0.0,0.0,0.0
ANALANDIA,3502002,SAO PAULO,35,1592.7399601019256,1.3076928432565086E-5,544801.54502892,1.6046544425219342E-5,0.0,0.0,0.0,0.0
AVANHANDAVA,3504404,SAO PAULO,35,1583.4385319903133,1.3000560593003617E-5,539198.8045815795,1.5881521722344203E-5,0.0,0.0,0.0,0.0
